,fwd,vol,strike,expiry,pv,pv_ml
157,158.0,0.3,100.0,1.0,59.03576807980622,58.660564
158,159.0,0.3,100.0,1.0,59.98979740176435,59.633034
159,160.0,0.3,100.0,1.0,60.9458128408325,60.605515
160,161.0,0.3,100.0,1.0,61.90373284854594,61.577988
161,162.0,0.3,100.0,1.0,62.863478911582405,62.55046
162,163.0,0.3,100.0,1.0,63.82497546140662,63.528557
163,164.0,0.3,100.0,1.0,64.78814978491646,64.523796
164,165.0,0.3,100.0,1.0,65.7529319362275,65.51436
165,166.0,0.3,100.0,1.0,66.71925464971835,66.50258
166,167.0,0.3,100.0,1.0,67.68705325444391,67.49258
167,168.0,0.3,100.0,1.0,68.65626559001129,68.480316
168,169.0,0.3,100.0,1.0,69.62683192399946,69.462204
169,170.0,0.3,100.0,1.0,70.59869487099328,70.441124
170,171.0,0.3,100.0,1.0,71.57179931329094,71.418365
171,172.0,0.3,100.0,1.0,72.54609232333414,72.39487
172,173.0,0.3,100.0,1.0,73.52152308790147,73.37909
173,174.0,0.3,100.0,1.0,74.49804283409661,74.37111
174,175.0,0.3,100.0,1.0,75.47560475715508,75.36809
175,176.0,0.3,100.0,1.0,76.45416395008682,76.36609
176,177.0,0.3,100.0,1.0,77.43367733516438,77.3812
177,178.0,0.3,100.0,1.0,78.41410359726156,78.40083
178,179.0,0.3,100.0,1.0,79.39540311904099,79.42046
179,180.0,0.3,100.0,1.0,80.37753791798515,80.43852
180,181.0,0.3,100.0,1.0,81.36047158526,81.4577
181,182.0,0.3,100.0,1.0,82.34416922639709,82.490234
182,183.0,0.3,100.0,1.0,83.32859740377644,83.52466
183,184.0,0.3,100.0,1.0,84.31372408088869,84.56891
184,185.0,0.3,100.0,1.0,85.29951856835255,85.61421
185,186.0,0.3,100.0,1.0,86.28595147166196,86.65993
186,187.0,0.3,100.0,1.0,87.27299464063323,87.70535
187,188.0,0.3,100.0,1.0,88.26062112052264,88.73236
188,189.0,0.3,100.0,1.0,89.2488051047821,89.75621
189,190.0,0.3,100.0,1.0,90.237521889419,90.77854
190,191.0,0.3,100.0,1.0,91.22674782892697,91.80013
191,192.0,0.3,100.0,1.0,92.21646029375029,92.82172
192,193.0,0.3,100.0,1.0,93.20663762924713,93.845505
193,194.0,0.3,100.0,1.0,94.19725911611422,94.8699
194,195.0,0.3,100.0,1.0,95.18830493223557,95.89404
195,196.0,0.3,100.0,1.0,96.17975611591815,96.91942
196,197.0,0.3,100.0,1.0,97.17159453047658,97.97509
197,198.0,0.3,100.0,1.0,98.1638028301295,99.01348
198,199.0,0.3,100.0,1.0,99.15636442716959,100.016266
